b'27.38';2022-11-23 20:58:54.890067;
b'27.44';2022-11-23 20:58:56.406036;
b'27.44';2022-11-23 20:58:57.921981;
b'27.44';2022-11-23 20:58:59.437869;
b'27.44';2022-11-23 20:59:00.953794;
b'27.44';2022-11-23 20:59:02.469870;
b'27.44';2022-11-23 20:59:03.985753;
b'27.44';2022-11-23 20:59:05.501852;
b'27.44';2022-11-23 20:59:07.017932;
b'27.44';2022-11-23 20:59:08.533794;
b'27.44';2022-11-23 20:59:10.049723;
b'27.38';2022-11-23 20:59:11.565611;
b'27.44';2022-11-23 20:59:13.081607;
b'27.44';2022-11-23 20:59:14.597448;
b'27.44';2022-11-23 20:59:16.113545;
b'27.44';2022-11-23 20:59:17.629372;
b'27.44';2022-11-23 20:59:19.145351;
b'27.44';2022-11-23 20:59:20.661230;
b'27.38';2022-11-23 20:59:22.177156;
b'27.88';2022-11-23 20:59:23.693210;
b'29.06';2022-11-23 20:59:25.209400;
b'29.75';2022-11-23 20:59:26.725623;
b'30.19';2022-11-23 20:59:28.241860;
b'30.50';2022-11-23 20:59:29.758100;
b'30.44';2022-11-23 20:59:31.274458;
b'30.06';2022-11-23 20:59:32.790720;
b'29.75';2022-11-23 20:59:34.306967;
b'29.50';2022-11-23 20:59:35.823268;
b'29.31';2022-11-23 20:59:37.339251;
b'29.13';2022-11-23 20:59:38.855388;
b'29.00';2022-11-23 20:59:40.371472;
b'28.88';2022-11-23 20:59:41.887863;
b'28.75';2022-11-23 20:59:43.403874;
b'28.69';2022-11-23 20:59:44.919897;
b'28.63';2022-11-23 20:59:46.435964;
b'28.50';2022-11-23 20:59:47.952296;
b'28.44';2022-11-23 20:59:49.468510;
b'28.44';2022-11-23 20:59:50.984191;
b'28.38';2022-11-23 20:59:52.500785;
b'28.31';2022-11-23 20:59:54.016491;
b'28.25';2022-11-23 20:59:55.532528;
b'28.19';2022-11-23 20:59:57.048502;
b'28.19';2022-11-23 20:59:58.564524;
b'28.13';2022-11-23 21:00:00.080630;
b'28.06';2022-11-23 21:00:01.596637;
b'28.06';2022-11-23 21:00:03.112736;
b'28.00';2022-11-23 21:00:04.628681;
b'28.00';2022-11-23 21:00:06.144692;
b'28.00';2022-11-23 21:00:07.660687;
b'28.00';2022-11-23 21:00:09.176604;
b'28.00';2022-11-23 21:00:10.692619;
b'27.94';2022-11-23 21:00:12.208637;
b'27.94';2022-11-23 21:00:13.724566;
b'27.88';2022-11-23 21:00:15.240693;
b'27.94';2022-11-23 21:00:16.756692;
b'27.94';2022-11-23 21:00:18.272562;
b'27.88';2022-11-23 21:00:19.788723;
b'27.88';2022-11-23 21:00:21.304640;
b'27.88';2022-11-23 21:00:22.820585;
b'27.81';2022-11-23 21:00:24.336535;
b'27.81';2022-11-23 21:00:25.852544;
b'27.81';2022-11-23 21:00:27.368480;
b'27.75';2022-11-23 21:00:28.884404;
b'27.75';2022-11-23 21:00:30.400475;
b'27.75';2022-11-23 21:00:31.916503;
b'27.69';2022-11-23 21:00:33.432375;
b'27.69';2022-11-23 21:00:34.948268;
b'27.75';2022-11-23 21:00:36.464269;
b'27.69';2022-11-23 21:00:37.980253;
b'27.69';2022-11-23 21:00:39.497223;
b'27.69';2022-11-23 21:00:41.012407;
b'27.69';2022-11-23 21:00:42.528267;
b'27.69';2022-11-23 21:00:44.044214;
b'27.69';2022-11-23 21:00:45.560146;
b'27.63';2022-11-23 21:00:47.076180;
b'27.63';2022-11-23 21:00:48.592086;
b'27.63';2022-11-23 21:00:50.108115;
b'27.63';2022-11-23 21:00:51.623945;
b'27.63';2022-11-23 21:00:53.139970;
b'27.63';2022-11-23 21:00:54.655801;
b'27.63';2022-11-23 21:00:56.171760;
b'27.63';2022-11-23 21:00:57.687758;
b'27.56';2022-11-23 21:00:59.203882;
b'27.56';2022-11-23 21:01:00.719749;
b'27.56';2022-11-23 21:01:02.235668;
b'27.56';2022-11-23 21:01:03.751763;
b'27.56';2022-11-23 21:01:05.267573;
b'27.56';2022-11-23 21:01:06.783471;
b'27.56';2022-11-23 21:01:08.299457;
b'27.56';2022-11-23 21:01:09.815324;
b'27.56';2022-11-23 21:01:11.331290;
b'27.56';2022-11-23 21:01:12.847218;
b'27.50';2022-11-23 21:01:14.363196;
b'27.50';2022-11-23 21:01:15.879118;
b'27.50';2022-11-23 21:01:17.395119;
b'27.56';2022-11-23 21:01:18.911206;
b'27.50';2022-11-23 21:01:20.426955;
b'27.50';2022-11-23 21:01:21.943285;
b'27.50';2022-11-23 21:01:23.458994;
b'27.50';2022-11-23 21:01:24.974939;
b'27.50';2022-11-23 21:01:26.490901;
b'27.50';2022-11-23 21:01:28.006757;
b'27.50';2022-11-23 21:01:29.522654;
b'27.50';2022-11-23 21:01:31.038612;
b'27.50';2022-11-23 21:01:32.554554;
b'27.50';2022-11-23 21:01:34.070528;
b'27.44';2022-11-23 21:01:35.586557;
b'27.50';2022-11-23 21:01:37.102420;
b'27.44';2022-11-23 21:01:38.618551;
b'27.44';2022-11-23 21:01:40.134492;
b'27.50';2022-11-23 21:01:41.650306;
b'27.44';2022-11-23 21:01:43.166228;
b'27.44';2022-11-23 21:01:44.682226;
b'27.50';2022-11-23 21:01:46.198198;
b'27.50';2022-11-23 21:01:47.714079;
b'27.44';2022-11-23 21:01:49.230487;
b'27.44';2022-11-23 21:01:50.746398;
b'27.44';2022-11-23 21:01:52.262816;
b'27.44';2022-11-23 21:01:53.778981;
b'27.44';2022-11-23 21:01:55.294680;
b'27.44';2022-11-23 21:01:56.810302;
b'27.44';2022-11-23 21:01:58.326113;
b'27.44';2022-11-23 21:01:59.842209;
b'27.44';2022-11-23 21:02:01.358106;
b'27.44';2022-11-23 21:02:02.874058;
b'27.44';2022-11-23 21:02:04.390502;
b'27.44';2022-11-23 21:02:05.905832;
b'27.44';2022-11-23 21:02:07.422198;
b'27.44';2022-11-23 21:02:08.937613;
b'27.50';2022-11-23 21:02:10.463653;
b'27.44';2022-11-23 21:02:11.897607;
b'27.44';2022-11-23 21:02:13.408313;
b'27.44';2022-11-23 21:02:14.924081;
b'27.44';2022-11-23 21:02:16.440786;
b'27.44';2022-11-23 21:02:17.956001;
b'27.44';2022-11-23 21:02:19.471961;
b'27.44';2022-11-23 21:02:20.987672;
b'27.44';2022-11-23 21:02:22.503803;
b'27.44';2022-11-23 21:02:24.019626;
b'27.44';2022-11-23 21:02:25.535432;
b'27.44';2022-11-23 21:02:27.051968;
b'27.44';2022-11-23 21:02:28.567289;
b'27.44';2022-11-23 21:02:30.083128;
b'27.44';2022-11-23 21:02:31.599732;
b'27.44';2022-11-23 21:02:33.114767;
b'27.44';2022-11-23 21:02:34.630651;
b'27.44';2022-11-23 21:02:36.146452;
b'27.44';2022-11-23 21:02:37.662395;
b'27.44';2022-11-23 21:02:39.186950;
b'27.38';2022-11-23 21:02:40.694270;
b'27.44';2022-11-23 21:02:42.210167;
b'27.44';2022-11-23 21:02:43.726161;
b'27.44';2022-11-23 21:02:45.241951;
b'27.44';2022-11-23 21:02:46.758012;
b'27.44';2022-11-23 21:02:48.274504;
b'27.44';2022-11-23 21:02:49.790173;
b'27.38';2022-11-23 21:02:51.306066;
b'27.44';2022-11-23 21:02:52.822207;
b'27.38';2022-11-23 21:02:54.337972;
b'27.44';2022-11-23 21:02:55.853976;
b'27.38';2022-11-23 21:02:57.369865;
b'27.44';2022-11-23 21:02:58.885827;
b'27.44';2022-11-23 21:03:00.402111;
b'27.44';2022-11-23 21:03:01.917762;
b'27.38';2022-11-23 21:03:03.433964;
b'27.44';2022-11-23 21:03:04.949932;
b'27.44';2022-11-23 21:03:06.465829;
b'27.44';2022-11-23 21:03:07.981650;
b'27.38';2022-11-23 21:03:09.498016;
b'27.44';2022-11-23 21:03:11.013672;
b'27.38';2022-11-23 21:03:12.529641;
b'27.44';2022-11-23 21:03:14.045634;
b'27.44';2022-11-23 21:03:15.561719;
b'27.38';2022-11-23 21:03:17.077540;
b'27.44';2022-11-23 21:03:18.593414;
b'27.44';2022-11-23 21:03:20.109517;
b'27.44';2022-11-23 21:03:21.625346;
b'27.44';2022-11-23 21:03:23.141216;
b'27.38';2022-11-23 21:03:24.657175;
b'27.44';2022-11-23 21:03:26.173097;
b'27.38';2022-11-23 21:03:27.689088;
b'27.38';2022-11-23 21:03:29.204981;
b'27.44';2022-11-23 21:03:30.721088;
b'27.44';2022-11-23 21:03:32.236831;
b'27.44';2022-11-23 21:03:33.752738;
b'27.38';2022-11-23 21:03:35.268589;
b'27.38';2022-11-23 21:03:36.784546;
b'27.38';2022-11-23 21:03:38.300513;
b'27.38';2022-11-23 21:03:39.816455;
b'27.44';2022-11-23 21:03:41.333163;
b'27.38';2022-11-23 21:03:42.848586;
b'27.44';2022-11-23 21:03:44.364342;
b'27.44';2022-11-23 21:03:45.880410;
b'27.44';2022-11-23 21:03:47.396131;
b'27.44';2022-11-23 21:03:48.912158;
b'27.38';2022-11-23 21:03:50.428047;
b'27.44';2022-11-23 21:03:51.944261;
b'27.38';2022-11-23 21:03:53.459999;
b'27.38';2022-11-23 21:03:54.975752;
b'27.38';2022-11-23 21:03:56.491926;
b'27.38';2022-11-23 21:03:58.007700;
b'27.38';2022-11-23 21:03:59.523616;
b'27.38';2022-11-23 21:04:01.040118;
b'27.38';2022-11-23 21:04:02.555804;
b'27.38';2022-11-23 21:04:04.071448;
b'27.38';2022-11-23 21:04:05.587425;
b'27.38';2022-11-23 21:04:07.103367;
b'27.38';2022-11-23 21:04:08.619537;
b'27.44';2022-11-23 21:04:10.135557;
b'27.38';2022-11-23 21:04:11.651457;
b'27.38';2022-11-23 21:04:13.167252;
b'27.44';2022-11-23 21:04:14.683183;
b'27.38';2022-11-23 21:04:16.199146;
b'27.38';2022-11-23 21:04:17.715097;
b'27.44';2022-11-23 21:04:19.231029;
b'27.44';2022-11-23 21:04:20.747024;
b'27.44';2022-11-23 21:04:22.263453;
b'27.44';2022-11-23 21:04:23.779043;
b'27.38';2022-11-23 21:04:25.294787;
b'27.44';2022-11-23 21:04:26.810917;
b'27.44';2022-11-23 21:04:28.326838;
b'27.44';2022-11-23 21:04:29.843121;
b'27.44';2022-11-23 21:04:31.358702;
b'27.44';2022-11-23 21:04:32.874674;
b'27.44';2022-11-23 21:04:34.390702;
b'27.44';2022-11-23 21:04:35.906572;
b'27.44';2022-11-23 21:04:37.422516;
b'27.44';2022-11-23 21:04:38.938537;
b'27.38';2022-11-23 21:04:40.454481;
b'27.44';2022-11-23 21:04:41.970432;
b'27.44';2022-11-23 21:04:43.486314;
b'27.44';2022-11-23 21:04:45.002529;
b'27.38';2022-11-23 21:04:46.518336;
b'27.38';2022-11-23 21:04:48.034309;
b'27.38';2022-11-23 21:04:49.550299;
b'27.38';2022-11-23 21:04:51.066145;
b'27.38';2022-11-23 21:04:52.582355;
b'27.38';2022-11-23 21:04:54.098071;
b'27.38';2022-11-23 21:04:55.614033;
b'27.38';2022-11-23 21:04:57.130009;
b'27.38';2022-11-23 21:04:58.646172;
b'27.44';2022-11-23 21:05:00.161915;
b'27.38';2022-11-23 21:05:01.677828;
b'27.38';2022-11-23 21:05:03.193691;
b'27.38';2022-11-23 21:05:04.709578;
b'27.38';2022-11-23 21:05:06.225640;
b'27.44';2022-11-23 21:05:07.741679;
b'27.44';2022-11-23 21:05:09.257497;
b'27.44';2022-11-23 21:05:10.773480;
b'27.38';2022-11-23 21:05:12.289385;
b'27.44';2022-11-23 21:05:13.805264;
b'27.38';2022-11-23 21:05:15.321477;
b'27.38';2022-11-23 21:05:16.837282;
b'27.44';2022-11-23 21:05:18.353269;
b'27.38';2022-11-23 21:05:19.869412;
b'27.38';2022-11-23 21:05:21.385260;
b'27.38';2022-11-23 21:05:22.901141;
b'27.38';2022-11-23 21:05:24.417249;
b'27.38';2022-11-23 21:05:25.933131;
b'27.38';2022-11-23 21:05:27.449216;
b'27.44';2022-11-23 21:05:28.964953;
b'27.38';2022-11-23 21:05:30.481004;
b'27.38';2022-11-23 21:05:31.996898;
b'27.38';2022-11-23 21:05:33.513179;
b'27.38';2022-11-23 21:05:35.028803;
b'27.38';2022-11-23 21:05:36.544714;
b'27.38';2022-11-23 21:05:38.060688;
b'27.38';2022-11-23 21:05:39.576516;
b'27.38';2022-11-23 21:05:41.092408;
b'27.38';2022-11-23 21:05:42.608454;
b'27.31';2022-11-23 21:05:44.124427;
b'27.38';2022-11-23 21:05:45.640604;
b'27.31';2022-11-23 21:05:47.156340;
b'27.38';2022-11-23 21:05:48.672299;
b'27.31';2022-11-23 21:05:50.188273;
b'27.31';2022-11-23 21:05:51.704783;
b'27.31';2022-11-23 21:05:53.220377;
b'27.31';2022-11-23 21:05:54.736250;
b'27.38';2022-11-23 21:05:56.252347;
b'27.38';2022-11-23 21:05:57.768218;
b'27.31';2022-11-23 21:05:59.284167;
b'27.38';2022-11-23 21:06:00.800187;
b'27.31';2022-11-23 21:06:02.316129;
b'27.31';2022-11-23 21:06:03.832045;
b'27.31';2022-11-23 21:06:05.348048;
b'27.31';2022-11-23 21:06:06.864031;
b'27.38';2022-11-23 21:06:08.379849;
b'27.38';2022-11-23 21:06:09.895705;
b'27.31';2022-11-23 21:06:11.411811;
b'27.31';2022-11-23 21:06:12.927847;
b'27.38';2022-11-23 21:06:14.443677;
b'27.31';2022-11-23 21:06:15.959660;
b'27.31';2022-11-23 21:06:17.475600;
b'27.31';2022-11-23 21:06:18.991733;
b'27.31';2022-11-23 21:06:20.508082;
b'27.31';2022-11-23 21:06:22.023582;
b'27.31';2022-11-23 21:06:23.539388;
b'27.31';2022-11-23 21:06:25.055290;
b'27.31';2022-11-23 21:06:26.571192;
b'27.31';2022-11-23 21:06:28.087771;
b'27.31';2022-11-23 21:06:29.603148;
b'27.31';2022-11-23 21:06:31.119124;
b'27.31';2022-11-23 21:06:32.635622;
b'27.31';2022-11-23 21:06:34.151081;
b'27.31';2022-11-23 21:06:35.666963;
b'27.31';2022-11-23 21:06:37.183453;
b'27.31';2022-11-23 21:06:38.699426;
b'27.25';2022-11-23 21:06:40.215400;
b'27.31';2022-11-23 21:06:41.731865;
b'27.31';2022-11-23 21:06:43.247367;
b'27.31';2022-11-23 21:06:44.763802;
b'27.31';2022-11-23 21:06:46.279729;
b'27.31';2022-11-23 21:06:47.795043;
b'27.31';2022-11-23 21:06:49.311397;
b'27.31';2022-11-23 21:06:50.827017;
b'27.31';2022-11-23 21:06:52.342907;
b'27.31';2022-11-23 21:06:53.858905;
b'27.31';2022-11-23 21:06:55.374759;
b'27.31';2022-11-23 21:06:56.890789;
b'27.31';2022-11-23 21:06:58.408612;
b'27.31';2022-11-23 21:06:59.923319;
b'27.25';2022-11-23 21:07:01.439896;
b'27.31';2022-11-23 21:07:02.955173;
b'27.31';2022-11-23 21:07:04.471180;
b'27.25';2022-11-23 21:07:05.987103;
b'27.31';2022-11-23 21:07:07.503300;
b'27.31';2022-11-23 21:07:09.019029;
b'27.31';2022-11-23 21:07:10.535137;
b'27.25';2022-11-23 21:07:12.051501;
b'27.31';2022-11-23 21:07:13.566913;
b'27.31';2022-11-23 21:07:15.082776;
b'27.31';2022-11-23 21:07:16.598748;
b'27.31';2022-11-23 21:07:18.114680;
b'27.25';2022-11-23 21:07:19.630913;
b'27.31';2022-11-23 21:07:21.146611;
b'27.25';2022-11-23 21:07:22.662524;
b'27.31';2022-11-23 21:07:24.178430;
b'27.25';2022-11-23 21:07:25.694323;
b'27.25';2022-11-23 21:07:27.210222;
b'27.25';2022-11-23 21:07:28.727017;
b'27.25';2022-11-23 21:07:30.242338;
b'27.25';2022-11-23 21:07:31.758244;
b'27.31';2022-11-23 21:07:33.274267;
b'27.25';2022-11-23 21:07:34.790076;
b'27.31';2022-11-23 21:07:36.305976;
b'27.31';2022-11-23 21:07:37.828906;
b'27.31';2022-11-23 21:07:39.337903;
b'27.31';2022-11-23 21:07:40.854020;
b'27.25';2022-11-23 21:07:42.369791;
b'27.25';2022-11-23 21:07:43.885749;
b'27.25';2022-11-23 21:07:45.401767;
b'27.31';2022-11-23 21:07:46.917631;
b'27.31';2022-11-23 21:07:48.434039;
b'27.31';2022-11-23 21:07:49.950350;
b'27.31';2022-11-23 21:07:51.466242;
b'27.31';2022-11-23 21:07:52.981310;
b'27.31';2022-11-23 21:07:54.497309;
b'27.31';2022-11-23 21:07:56.013216;
b'27.31';2022-11-23 21:07:57.529082;
b'27.31';2022-11-23 21:07:59.044977;
b'27.31';2022-11-23 21:08:00.560782;
b'27.31';2022-11-23 21:08:02.076854;
b'27.31';2022-11-23 21:08:03.592771;
b'27.31';2022-11-23 21:08:05.108624;
b'27.31';2022-11-23 21:08:06.624512;
b'27.31';2022-11-23 21:08:08.140522;
b'27.31';2022-11-23 21:08:09.657274;
b'27.31';2022-11-23 21:08:11.172416;
b'27.31';2022-11-23 21:08:12.688252;
b'27.31';2022-11-23 21:08:14.204243;
b'27.31';2022-11-23 21:08:15.720785;
b'27.31';2022-11-23 21:08:17.236069;
b'27.31';2022-11-23 21:08:18.752391;
b'27.31';2022-11-23 21:08:20.268103;
b'27.31';2022-11-23 21:08:21.784427;
b'27.31';2022-11-23 21:08:23.299961;
b'27.31';2022-11-23 21:08:24.815822;
b'27.31';2022-11-23 21:08:26.331775;
b'27.31';2022-11-23 21:08:27.847633;
b'27.31';2022-11-23 21:08:29.363811;
b'27.31';2022-11-23 21:08:30.879517;
b'27.31';2022-11-23 21:08:32.395707;
b'27.31';2022-11-23 21:08:33.911435;
b'27.31';2022-11-23 21:08:35.427564;
b'27.31';2022-11-23 21:08:36.943350;
b'27.31';2022-11-23 21:08:38.459348;
b'27.31';2022-11-23 21:08:39.975108;
b'27.31';2022-11-23 21:08:41.490930;
b'27.31';2022-11-23 21:08:43.007068;
b'27.25';2022-11-23 21:08:44.522830;
b'27.31';2022-11-23 21:08:46.038752;
b'27.31';2022-11-23 21:08:47.555346;
b'27.31';2022-11-23 21:08:49.070670;
b'27.25';2022-11-23 21:08:50.586652;
b'27.25';2022-11-23 21:08:52.102712;
b'27.31';2022-11-23 21:08:53.618488;
b'27.25';2022-11-23 21:08:55.134387;
b'27.31';2022-11-23 21:08:56.650305;
b'27.31';2022-11-23 21:08:58.166257;
b'27.31';2022-11-23 21:08:59.682816;
b'27.25';2022-11-23 21:09:01.198236;
b'27.31';2022-11-23 21:09:02.714292;
b'27.31';2022-11-23 21:09:04.230232;
b'27.31';2022-11-23 21:09:05.745954;
b'27.31';2022-11-23 21:09:07.267723;
b'27.31';2022-11-23 21:09:08.778845;
b'27.31';2022-11-23 21:09:10.294515;
b'27.25';2022-11-23 21:09:11.809621;
b'27.25';2022-11-23 21:09:13.325928;
b'27.25';2022-11-23 21:09:14.841595;
b'27.31';2022-11-23 21:09:16.357498;
b'27.31';2022-11-23 21:09:17.873364;
b'27.31';2022-11-23 21:09:19.390123;
b'27.31';2022-11-23 21:09:20.905305;
b'27.25';2022-11-23 21:09:22.421356;
b'27.25';2022-11-23 21:09:23.937719;
b'27.25';2022-11-23 21:09:25.453165;
b'27.31';2022-11-23 21:09:26.969187;
b'27.25';2022-11-23 21:09:28.485090;
b'27.31';2022-11-23 21:09:30.001024;
b'27.25';2022-11-23 21:09:31.516997;
